LAT,LONG,ALT
-12.44941283,136.7361889,21.64237794
-12.44949615,136.7361048,21.6654572
-12.44957945,136.7360208,21.68850508
-12.44966272,136.7359368,21.71152162
-12.44974596,136.7358528,21.73450687
-12.44982918,136.7357689,21.75746085
-12.44991237,136.735685,21.78038361
-12.44999553,136.7356011,21.80327518
-12.45007867,136.7355172,21.8261356
-12.45016179,136.7354333,21.84896491
-12.45024488,136.7353495,21.87176314
-12.45032795,136.7352657,21.89453034
-12.45041099,136.7351819,21.91726653
-12.450494,136.7350982,21.93997175
-12.45057699,136.7350144,21.96264604
-12.45065996,136.7349307,21.98528944
-12.4507429,136.7348471,22.00790197
-12.45082582,136.7347634,22.03048369
-12.45090871,136.7346798,22.05303461
-12.45099158,136.7345962,22.07555478
-12.45107442,136.7345126,22.09804422
-12.45115724,136.734429,22.12050298
-12.45124004,136.7343455,22.14293109
-12.45132281,136.7342619,22.16532858
-12.45140556,136.7341784,22.18769549
-12.45148829,136.734095,22.21003185
-12.45157099,136.7340115,22.23233769
-12.45165367,136.7339281,22.25461304
-12.45173632,136.7338447,22.27685795
-12.45181896,136.7337613,22.29907244
-12.45190157,136.7336779,22.32125654
-12.45198415,136.7335946,22.34341029
-12.45206672,136.7335113,22.36553371
-12.45214926,136.733428,22.38762685
-12.45223177,136.7333447,22.40968973
-12.45231427,136.7332614,22.43172239
-12.45239674,136.7331782,22.45372485
-12.45247919,136.733095,22.47569715
-12.45256162,136.7330118,22.49763931
-12.45264402,136.7329286,22.51955138
-12.45272641,136.7328455,22.54143337
-12.45280877,136.7327624,22.56328533
-12.45289111,136.7326793,22.58510727
-12.45297342,136.7325962,22.60689924
-12.45305572,136.7325131,22.62866126
-12.45313799,136.7324301,22.65039335
-12.45322025,136.732347,22.67209556
-12.45330248,136.732264,22.69376791
-12.45338469,136.7321811,22.71541042
-12.45346687,136.7320981,22.73702314
-12.45354904,136.7320152,22.75860608
-12.45363119,136.7319322,22.78015927
-12.45371331,136.7318493,22.80168275
-12.45379541,136.7317665,22.82317654
-12.4538775,136.7316836,22.84464068
-12.45395956,136.7316008,22.86607518
-12.4540416,136.731518,22.88748008
-12.45412362,136.7314352,22.9088554
-12.45420562,136.7313524,22.93020118
-12.4542876,136.7312696,22.95151743
-12.45436955,136.7311869,22.97280419
-12.45445149,136.7311041,22.99406149
-12.45453341,136.7310214,23.01528934
-12.45461531,136.7309388,23.03648779
-12.45469719,136.7308561,23.05765685
-12.45477904,136.7307735,23.07879655
-12.45486088,136.7306908,23.09990691
-12.4549427,136.7306082,23.12098797
-12.4550245,136.7305256,23.14203975
-12.45510628,136.7304431,23.16306228
-12.45518803,136.7303605,23.18405557
-12.45526977,136.730278,23.20501967
-12.45535149,136.7301955,23.22595458
-12.45543319,136.730113,23.24686034
-12.45551487,136.7300305,23.26773698
-12.45559654,136.729948,23.28858451
-12.45567818,136.7298656,23.30940296
-12.4557598,136.7297832,23.33019237
-12.45584141,136.7297008,23.35095274
-12.45592299,136.7296184,23.37168411
-12.45600456,136.729536,23.3923865
-12.45608611,136.7294537,23.41305993
-12.45616764,136.7293713,23.43370444
-12.45624915,136.729289,23.45432003
-12.45633064,136.7292067,23.47490674
-12.45641211,136.7291244,23.4954646
-12.45649357,136.7290422,23.51599361
-12.45657501,136.7289599,23.53649381
-12.45665642,136.7288777,23.55696522
-12.45673782,136.7287955,23.57740787
-12.45681921,136.7287133,23.59782177
-12.45690057,136.7286311,23.61820695
-12.45698192,136.728549,23.63856343
-12.45706324,136.7284668,23.65889123
-12.45714455,136.7283847,23.67919039
-12.45722585,136.7283026,23.69946091
-12.45730712,136.7282205,23.71970282
-12.45738838,136.7281384,23.73991614
-12.45746962,136.7280564,23.7601009
-12.45755084,136.7279743,23.78025712
-12.45763205,136.7278923,23.80038481
-12.45771323,136.7278103,23.820484
-12.4577944,136.7277283,23.84055472
-12.45787556,136.7276464,23.86059698
-12.45795669,136.7275644,23.8806108
-12.45803781,136.7274825,23.90059621
-12.45811891,136.7274005,23.92055322
-12.4582,136.7273186,23.94048186
-12.45828106,136.7272367,23.96038215
-12.45836211,136.7271548,23.9802541
-12.45844315,136.727073,24.00009775
-12.45852416,136.7269911,24.0199131
-12.45860517,136.7269093,24.03970018
-12.45868615,136.7268275,24.05945901
-12.45876712,136.7267457,24.07918962
-12.45884807,136.7266639,24.09889201
-12.458929,136.7265822,24.11856621
-12.45900992,136.7265004,24.13821224
-12.45909082,136.7264187,24.15783012
-12.45917171,136.7263369,24.17741986
-12.45925258,136.7262552,24.1969815
-12.45933343,136.7261735,24.21651504
-12.45941427,136.7260919,24.2360205
-12.45949509,136.7260102,24.25549792
-12.45957589,136.7259286,24.27494729
-12.45965668,136.7258469,24.29436865
-12.45973746,136.7257653,24.31376201
-12.45981821,136.7256837,24.33312739
-12.45989896,136.7256021,24.35246481
-12.45997968,136.7255206,24.37177429
-12.46006039,136.725439,24.39105584
-12.46014109,136.7253575,24.41030949
-12.46022177,136.725276,24.42953525
-12.46030244,136.7251944,24.44873314
-12.46038308,136.7251129,24.46790317
-12.46046372,136.7250315,24.48704538
-12.46054434,136.72495,24.50615976
-12.46062494,136.7248685,24.52524635
-12.46070553,136.7247871,24.54430516
-12.4607861,136.7247057,24.5633362
-12.46086666,136.7246243,24.5823395
-12.4609472,136.7245429,24.60131507
-12.46102773,136.7244615,24.62026292
-12.46110825,136.7243801,24.63918309
-12.46118875,136.7242988,24.65807557
-12.46126923,136.7242174,24.67694039
-12.4613497,136.7241361,24.69577757
-12.46143015,136.7240548,24.71458712
-12.46151059,136.7239735,24.73336907
-12.46159102,136.7238922,24.75212341
-12.46167143,136.7238109,24.77085018
-12.46175183,136.7237297,24.78954939
-12.46183221,136.7236484,24.80822105
-12.46191258,136.7235672,24.82686519
-12.46199293,136.723486,24.84548181
-12.46207327,136.7234048,24.86407094
-12.4621536,136.7233236,24.88263258
-12.46223391,136.7232424,24.90116676
-12.46231421,136.7231612,24.91967349
-12.46239449,136.7230801,24.93815279
-12.46247476,136.722999,24.95660467
-12.46255502,136.7229178,24.97502916
-12.46263526,136.7228367,24.99342626
-12.46271549,136.7227556,25.011796
-12.4627957,136.7226745,25.03013839
-12.4628759,136.7225935,25.04845344
-12.46295609,136.7225124,25.06674118
-12.46303626,136.7224314,25.08500162
-12.46311642,136.7223503,25.10323478
-12.46319657,136.7222693,25.12144066
-12.4632767,136.7221883,25.13961929
-12.46335682,136.7221073,25.15777069
-12.46343693,136.7220263,25.17589487
-12.46351702,136.7219453,25.19399184
-12.4635971,136.7218644,25.21206162
-12.46367717,136.7217834,25.23010422
-12.46375722,136.7217025,25.24811967
-12.46383726,136.7216216,25.26610797
-12.46391729,136.7215407,25.28406914
-12.4639973,136.7214598,25.3020032
-12.4640773,136.7213789,25.31991016
-12.46415729,136.721298,25.33779004
-12.46423727,136.7212172,25.35564284
-12.46431723,136.7211363,25.37346859
-12.46439718,136.7210555,25.39126731
-12.46447712,136.7209746,25.40903899
-12.46455705,136.7208938,25.42678367
-12.46463696,136.720813,25.44450135
-12.46471686,136.7207322,25.46219205
-12.46479675,136.7206515,25.47985577
-12.46487662,136.7205707,25.49749255
-12.46495649,136.7204899,25.51510238
-12.46503634,136.7204092,25.53268529
-12.46511618,136.7203285,25.55024129
-12.465196,136.7202477,25.56777039
-12.46527582,136.720167,25.5852726
-12.46535562,136.7200863,25.60274795
-12.46543541,136.7200057,25.62019643
-12.46551519,136.719925,25.63761808
-12.46559495,136.7198443,25.65501289
-12.46567471,136.7197637,25.67238088
-12.46575445,136.719683,25.68972207
-12.46583418,136.7196024,25.70703647
-12.4659139,136.7195218,25.7243241
-12.4659936,136.7194412,25.74158496
-12.4660733,136.7193606,25.75881906
-12.46615298,136.71928,25.77602643
-12.46623265,136.7191994,25.79320707
-12.46631231,136.7191189,25.810361
-12.46639196,136.7190383,25.82748823
-12.4664716,136.7189578,25.84458877
-12.46655123,136.7188772,25.86166264
-12.46663084,136.7187967,25.87870984
-12.46671044,136.7187162,25.8957304
-12.46679003,136.7186357,25.91272431
-12.46686961,136.7185552,25.9296916
-12.46694918,136.7184747,25.94663228
-12.46702874,136.7183943,25.96354636
-12.46710829,136.7183138,25.98043384
-12.46718782,136.7182334,25.99729475
-12.46726735,136.7181529,26.01412909
-12.46734686,136.7180725,26.03093688
-12.46742636,136.7179921,26.04771813
-12.46750585,136.7179117,26.06447285
-12.46758533,136.7178313,26.08120105
-12.4676648,136.7177509,26.09790274
-12.46774426,136.7176705,26.11457794
-12.46782371,136.7175902,26.13122666
-12.46790315,136.7175098,26.1478489
-12.46798257,136.7174295,26.16444468
-12.46806199,136.7173491,26.18101401
-12.46814139,136.7172688,26.1975569
-12.46822079,136.7171885,26.21407337
-12.46830017,136.7171082,26.23056342
-12.46837954,136.7170279,26.24702706
-12.46845891,136.7169476,26.26346431
-12.46853826,136.7168673,26.27987518
-12.4686176,136.7167871,26.29625967
-12.46869693,136.7167068,26.31261781
-12.46877625,136.7166266,26.32894959
-12.46885556,136.7165463,26.34525503
-12.46893486,136.7164661,26.36153414
-12.46901415,136.7163859,26.37778693
-12.46909344,136.7163057,26.39401342
-12.4691727,136.7162255,26.4102136
-12.46925196,136.7161453,26.4263875
-12.46933121,136.7160651,26.44253512
-12.46941045,136.7159849,26.45865648
-12.46948968,136.7159048,26.47475157
-12.4695689,136.7158246,26.49082042
-12.46964811,136.7157445,26.50686304
-12.46972731,136.7156644,26.52287942
-12.4698065,136.7155842,26.53886959
-12.46988568,136.7155041,26.55483355
-12.46996485,136.715424,26.57077132
-12.47004401,136.7153439,26.5866829
-12.47012316,136.7152638,26.6025683
-12.47020231,136.7151838,26.61842754
-12.47028144,136.7151037,26.63426061
-12.47036056,136.7150236,26.65006754
-12.47043967,136.7149436,26.66584833
-12.47051877,136.7148635,26.68160299
-12.47059787,136.7147835,26.69733153
-12.47067695,136.7147035,26.71303397
-12.47075602,136.7146235,26.7287103
-12.47083509,136.7145435,26.74436054
-12.47091414,136.7144635,26.75998469
-12.47099319,136.7143835,26.77558278
-12.47107223,136.7143035,26.7911548
-12.47115125,136.7142235,26.80670076
-12.47123027,136.7141436,26.82222068
-12.47130928,136.7140636,26.83771457
-12.47138828,136.7139837,26.85318243
-12.47146727,136.7139037,26.86862426
-12.47154625,136.7138238,26.88404009
-12.47162522,136.7137439,26.89942992
-12.47170419,136.713664,26.91479375
-12.47178314,136.7135841,26.93013161
-12.47186209,136.7135042,26.94544348
-12.47194102,136.7134243,26.96072939
-12.47201995,136.7133444,26.97598935
-12.47209887,136.7132646,26.99122335
-12.47217778,136.7131847,27.00643142
-12.47225668,136.7131048,27.02161355
-12.47233557,136.713025,27.03676976
-12.47241445,136.7129452,27.05190005
-12.47249332,136.7128653,27.06700444
-12.47257219,136.7127855,27.08208293
-12.47265104,136.7127057,27.09713552
-12.47272989,136.7126259,27.11216224
-12.47280873,136.7125461,27.12716308
-12.47288756,136.7124663,27.14213806
-12.47296638,136.7123865,27.15708718
-12.4730452,136.7123068,27.17201045
-12.473124,136.712227,27.18690787
-12.4732028,136.7121473,27.20177947
-12.47328159,136.7120675,27.21662523
-12.47336036,136.7119878,27.23144518
-12.47343914,136.711908,27.24623932
-12.4735179,136.7118283,27.26100766
-12.47359665,136.7117486,27.2757502
-12.4736754,136.7116689,27.29046696
-12.47375414,136.7115892,27.30515793
-12.47383286,136.7115095,27.31982314
-12.47391159,136.7114298,27.33446258
-12.4739903,136.7113501,27.34907626
-12.474069,136.7112705,27.3636642
-12.4741477,136.7111908,27.37822639
-12.47422639,136.7111112,27.39276285
-12.47430507,136.7110315,27.40727358
-12.47438374,136.7109519,27.42175859
-12.4744624,136.7108722,27.43621789
-12.47454106,136.7107926,27.45065149
-12.47461971,136.710713,27.46505939
-12.47469835,136.7106334,27.4794416
-12.47477698,136.7105538,27.49379812
-12.4748556,136.7104742,27.50812897
-12.47493422,136.7103946,27.52243415
-12.47501282,136.710315,27.53671367
-12.47509143,136.7102355,27.55096753
-12.47517002,136.7101559,27.56519575
-12.4752486,136.7100763,27.57939832
-12.47532718,136.7099968,27.59357526
-12.47540575,136.7099172,27.60772658
-12.47548431,136.7098377,27.62185227
-12.47556286,136.7097582,27.63595235
-12.47564141,136.7096787,27.65002682
-12.47571995,136.7095991,27.66407569
-12.47579848,136.7095196,27.67809897
-12.475877,136.7094401,27.69209666
-12.47595552,136.7093606,27.70606878
-12.47603402,136.7092812,27.72001531
-12.47611252,136.7092017,27.73393628
-12.47619102,136.7091222,27.74783169
-12.4762695,136.7090427,27.76170155
-12.47634798,136.7089633,27.77554586
-12.47642645,136.7088838,27.78936463
-12.47650491,136.7088044,27.80315786
-12.47658337,136.708725,27.81692557
-12.47666182,136.7086455,27.83066775
-12.47674026,136.7085661,27.84438442
-12.47681869,136.7084867,27.85807557
-12.47689712,136.7084073,27.87174123
-12.47697554,136.7083279,27.88538138
-12.47705395,136.7082485,27.89899605
-12.47713235,136.7081691,27.91258523
-12.47721075,136.7080897,27.92614894
-12.47728914,136.7080103,27.93968717
-12.47736752,136.707931,27.95319993
-12.4774459,136.7078516,27.96668724
-12.47752427,136.7077722,27.98014908
-12.47760263,136.7076929,27.99358549
-12.47768098,136.7076135,28.00699644
-12.47775933,136.7075342,28.02038197
-12.47783767,136.7074549,28.03374206
-12.477916,136.7073756,28.04707672
-12.47799433,136.7072962,28.06038597
-12.47807265,136.7072169,28.0736698
-12.47815096,136.7071376,28.08692823
-12.47822927,136.7070583,28.10016126
-12.47830757,136.706979,28.11336888
-12.47838586,136.7068998,28.12655112
-12.47846414,136.7068205,28.13970797
-12.47854242,136.7067412,28.15283945
-12.47862069,136.7066619,28.16594555
-12.47869896,136.7065827,28.17902628
-12.47877722,136.7065034,28.19208165
-12.47885547,136.7064242,28.20511166
-12.47893371,136.7063449,28.21811632
-12.47901195,136.7062657,28.23109563
-12.47909018,136.7061865,28.2440496
-12.4791684,136.7061073,28.25697823
-12.47924662,136.706028,28.26988154
-12.47932483,136.7059488,28.28275952
-12.47940304,136.7058696,28.29561218
-12.47948123,136.7057904,28.30843952
-12.47955943,136.7057112,28.32124156
-12.47963761,136.7056321,28.33401829
-12.47971579,136.7055529,28.34676972
-12.47979396,136.7054737,28.35949586
-12.47987212,136.7053945,28.3721967
-12.47995028,136.7053154,28.38487227
-12.48002844,136.7052362,28.39752256
-12.48010658,136.7051571,28.41014757
-12.48018472,136.7050779,28.42274731
-12.48026285,136.7049988,28.43532179
-12.48034098,136.7049197,28.44787101
-12.4804191,136.7048406,28.46039498
-12.48049721,136.7047614,28.4728937
-12.48057532,136.7046823,28.48536717
-12.48065342,136.7046032,28.49781541
-12.48073152,136.7045241,28.51023841
-12.48080961,136.704445,28.52263618
-12.48088769,136.7043659,28.53500873
-12.48096577,136.7042869,28.54735606
-12.48104384,136.7042078,28.55967817
-12.4811219,136.7041287,28.57197507
-12.48119996,136.7040496,28.58424677
-12.48127801,136.7039706,28.59649326
-12.48135605,136.7038915,28.60871456
-12.48143409,136.7038125,28.62091067
-12.48151213,136.7037334,28.63308159
-12.48159015,136.7036544,28.64522733
-12.48166817,136.7035754,28.65734789
-12.48174619,136.7034963,28.66944328
-12.4818242,136.7034173,28.6815135
-12.4819022,136.7033383,28.69355856
-12.4819802,136.7032593,28.70557845
-12.48205819,136.7031803,28.71757319
-12.48213617,136.7031013,28.72954278
-12.48221415,136.7030223,28.74148723
-12.48229213,136.7029433,28.75340653
-12.48237009,136.7028643,28.76530069
-12.48244805,136.7027854,28.77716972
-12.48252601,136.7027064,28.78901363
-12.48260396,136.7026274,28.80083241
-12.4826819,136.7025485,28.81262606
-12.48275984,136.7024695,28.8243946
-12.48283777,136.7023906,28.83613803
-12.4829157,136.7023116,28.84785636
-12.48299362,136.7022327,28.85954958
-12.48307154,136.7021537,28.8712177
-12.48314944,136.7020748,28.88286072
-12.48322735,136.7019959,28.89447866
-12.48330525,136.701917,28.90607151
-12.48338314,136.7018381,28.91763927
-12.48346102,136.7017592,28.92918196
-12.4835389,136.7016803,28.94069958
-12.48361678,136.7016014,28.95219212
-12.48369465,136.7015225,28.9636596
-12.48377251,136.7014436,28.97510201
-12.48385037,136.7013647,28.98651937
-12.48392822,136.7012858,28.99791167
-12.48400607,136.701207,29.00927893
-12.48408391,136.7011281,29.02062113
-12.48416175,136.7010493,29.0319383
-12.48423958,136.7009704,29.04323042
-12.4843174,136.7008916,29.05449752
-12.48439522,136.7008127,29.06573958
-12.48447304,136.7007339,29.07695661
-12.48455085,136.700655,29.08814863
-12.48462865,136.7005762,29.09931562
-12.48470645,136.7004974,29.1104576
-12.48478424,136.7004186,29.12157457
-12.48486202,136.7003398,29.13266654
-12.48493981,136.700261,29.1437335
-12.48501758,136.7001822,29.15477547
-12.48509535,136.7001034,29.16579245
-12.48517312,136.7000246,29.17678444
-12.48525088,136.6999458,29.18775144
-12.48532863,136.699867,29.19869347
-12.48540638,136.6997882,29.20961051
-12.48548413,136.6997095,29.22050259
-12.48556187,136.6996307,29.2313697
-12.4856396,136.6995519,29.24221185
-12.48571733,136.6994732,29.25302904
-12.48579505,136.6993944,29.26382127
-12.48587277,136.6993157,29.27458855
-12.48595049,136.6992369,29.28533089
-12.4860282,136.6991582,29.29604828
-12.4861059,136.6990795,29.30674074
-12.4861836,136.6990007,29.31740825
-12.48626129,136.698922,29.32805084
-12.48633898,136.6988433,29.3386685
-12.48641666,136.6987646,29.34926124
-12.48649434,136.6986859,29.35982906
-12.48657201,136.6986072,29.37037196
-12.48664968,136.6985285,29.38088995
-12.48672734,136.6984498,29.39138303
-12.486805,136.6983711,29.40185121
-12.48688266,136.6982924,29.41229449
-12.4869603,136.6982137,29.42271287
-12.48703795,136.698135,29.43310636
-12.48711559,136.6980563,29.44347496
-12.48719322,136.6979777,29.45381867
-12.48727085,136.697899,29.4641375
-12.48734847,136.6978204,29.47443145
-12.48742609,136.6977417,29.48470053
-12.48750371,136.6976631,29.49494474
-12.48758132,136.6975844,29.50516408
-12.48765892,136.6975058,29.51535856
-12.48773652,136.6974271,29.52552817
-12.48781412,136.6973485,29.53567293
-12.48789171,136.6972699,29.54579284
-12.4879693,136.6971912,29.5558879
-12.48804688,136.6971126,29.56595811
-12.48812445,136.697034,29.57600347
-12.48820203,136.6969554,29.586024
-12.48827959,136.6968768,29.59601969
-12.48835716,136.6967982,29.60599055
-12.48843471,136.6967196,29.61593658
-12.48851227,136.696641,29.62585778
-12.48858982,136.6965624,29.63575416
-12.48866736,136.6964838,29.64562572
-12.4887449,136.6964053,29.65547247
-12.48882244,136.6963267,29.6652944
-12.48889997,136.6962481,29.67509152
-12.4889775,136.6961695,29.68486383
-12.48905502,136.696091,29.69461135
-12.48913254,136.6960124,29.70433406
-12.48921005,136.6959339,29.71403197
-12.48928756,136.6958553,29.7237051
-12.48936506,136.6957768,29.73335343
-12.48944256,136.6956982,29.74297697
-12.48952006,136.6956197,29.75257573
-12.48959755,136.6955412,29.76214971
-12.48967504,136.6954626,29.77169891
-12.48975252,136.6953841,29.78122333
-12.48983,136.6953056,29.79072298
-12.48990747,136.6952271,29.80019787
-12.48998494,136.6951486,29.80964798
-12.49006241,136.6950701,29.81907334
-12.49013987,136.6949916,29.82847393
-12.49021732,136.6949131,29.83784977
-12.49029478,136.6948346,29.84720085
-12.49037222,136.6947561,29.85652719
-12.49044967,136.6946776,29.86582877
-12.49052711,136.6945991,29.87510561
-12.49060454,136.6945206,29.88435771
-12.49068197,136.6944421,29.89358506
-12.4907594,136.6943637,29.90278768
-12.49083682,136.6942852,29.91196557
-12.49091424,136.6942067,29.92111873
-12.49099166,136.6941283,29.93024716
-12.49106907,136.6940498,29.93935087
-12.49114648,136.6939714,29.94842986
-12.49122388,136.6938929,29.95748413
-12.49130128,136.6938145,29.96651369
-12.49137867,136.693736,29.97551854
-12.49145606,136.6936576,29.98449868
-12.49153345,136.6935792,29.99345412
-12.49159015,136.6935217,30
-12.49159015,136.6935217,30
-12.49166752,136.6934433,30.00891261
-12.4917449,136.6933648,30.01780046
-12.49182227,136.6932864,30.02666357
-12.49189964,136.693208,30.03550192
-12.491977,136.6931296,30.04431553
-12.49205435,136.6930512,30.05310441
-12.49213171,136.6929728,30.06186854
-12.49220906,136.6928944,30.07060795
-12.4922864,136.692816,30.07932263
-12.49236374,136.6927376,30.08801258
-12.49244107,136.6926592,30.09667781
-12.49251841,136.6925809,30.10531833
-12.49259573,136.6925025,30.11393413
-12.49267306,136.6924241,30.12252522
-12.49275037,136.6923457,30.1310916
-12.49282769,136.6922674,30.13963328
-12.492905,136.692189,30.14815025
-12.4929823,136.6921107,30.15664252
-12.49305961,136.6920323,30.1651101
-12.4931369,136.691954,30.17355299
-12.4932142,136.6918756,30.18197118
-12.49329149,136.6917973,30.19036469
-12.49336877,136.6917189,30.19873352
-12.49344605,136.6916406,30.20707766
-12.49352333,136.6915623,30.21539713
-12.4936006,136.691484,30.22369192
-12.49367787,136.6914056,30.23196203
-12.49375514,136.6913273,30.24020748
-12.4938324,136.691249,30.24842827
-12.49390966,136.6911707,30.25662438
-12.49398691,136.6910924,30.26479584
-12.49406416,136.6910141,30.27294264
-12.4941414,136.6909358,30.28106479
-12.49421865,136.6908575,30.28916228
-12.49429588,136.6907792,30.29723512
-12.49437312,136.6907009,30.30528332
-12.49445035,136.6906227,30.31330687
-12.49452757,136.6905444,30.32130578
-12.4946048,136.6904661,30.32928005
-12.49468201,136.6903878,30.33722968
-12.49475923,136.6903096,30.34515469
-12.49483644,136.6902313,30.35305506
-12.49491365,136.690153,30.3609308
-12.49499085,136.6900748,30.36878191
-12.49506805,136.6899965,30.37660841
-12.49514524,136.6899183,30.38441028
-12.49522244,136.68984,30.39218753
-12.49529962,136.6897618,30.39994017
-12.49537681,136.6896836,30.4076682
-12.49545399,136.6896053,30.41537161
-12.49553117,136.6895271,30.42305042
-12.49560834,136.6894489,30.43070462
-12.49568551,136.6893706,30.43833422
-12.49576268,136.6892924,30.44593922
-12.49583984,136.6892142,30.45351962
-12.495917,136.689136,30.46107543
-12.49599415,136.6890578,30.46860664
-12.49607131,136.6889796,30.47611326
-12.49614845,136.6889014,30.48359529
-12.4962256,136.6888232,30.49105274
-12.49630274,136.688745,30.4984856
-12.49637988,136.6886668,30.50589388
-12.49645701,136.6885886,30.51327758
-12.49653414,136.6885104,30.52063671
-12.49661127,136.6884322,30.52797126
-12.49668839,136.6883541,30.53528124
-12.49676551,136.6882759,30.54256665
-12.49684263,136.6881977,30.54982749
-12.49691974,136.6881196,30.55706377
-12.49699685,136.6880414,30.56427548
-12.49707396,136.6879632,30.57146264
-12.49715106,136.6878851,30.57862523
-12.49722816,136.6878069,30.58576327
-12.49730526,136.6877288,30.59287675
-12.49738235,136.6876506,30.59996568
-12.49745944,136.6875725,30.60703007
-12.49753653,136.6874943,30.6140699
-12.49761361,136.6874162,30.62108519
-12.49769069,136.6873381,30.62807593
-12.49776777,136.6872599,30.63504214
-12.49784484,136.6871818,30.6419838
-12.49792191,136.6871037,30.64890093
-12.49799898,136.6870255,30.65579352
-12.49807604,136.6869474,30.66266158
-12.4981531,136.6868693,30.66950511
-12.49823016,136.6867912,30.67632411
-12.49830721,136.6867131,30.68311858
-12.49838426,136.686635,30.68988853
-12.49846131,136.6865569,30.69663396
-12.49853836,136.6864788,30.70335486
-12.4986154,136.6864007,30.71005124
-12.49869244,136.6863226,30.71672311
-12.49876947,136.6862445,30.72337046
-12.4988465,136.6861664,30.7299933
-12.49892353,136.6860883,30.73659163
-12.49900056,136.6860103,30.74316545
-12.49907758,136.6859322,30.74971476
-12.4991546,136.6858541,30.75623957
-12.49923161,136.685776,30.76273987
-12.49930863,136.685698,30.76921567
-12.49938564,136.6856199,30.77566697
-12.49946264,136.6855418,30.78209377
-12.49953965,136.6854638,30.78849607
-12.49961665,136.6853857,30.79487388
-12.49969365,136.6853077,30.8012272
-12.49977064,136.6852296,30.80755602
-12.49984763,136.6851516,30.81386036
-12.49992462,136.6850735,30.82014021
-12.50000161,136.6849955,30.82639557
-12.50007859,136.6849174,30.83262645
-12.50015557,136.6848394,30.83883284
-12.50023255,136.6847614,30.84501476
-12.50030952,136.6846833,30.85117219
-12.50038649,136.6846053,30.85730515
-12.50046346,136.6845273,30.86341362
-12.50054043,136.6844493,30.86949762
-12.50061739,136.6843713,30.87555715
-12.50069435,136.6842932,30.88159221
-12.50077131,136.6842152,30.88760279
-12.50084826,136.6841372,30.8935889
-12.50092521,136.6840592,30.89955054
-12.50100216,136.6839812,30.90548772
-12.5010791,136.6839032,30.91140043
-12.50115605,136.6838252,30.91728868
-12.50123299,136.6837472,30.92315246
-12.50130992,136.6836692,30.92899178
-12.50138686,136.6835912,30.93480664
-12.50146379,136.6835133,30.94059705
-12.50154071,136.6834353,30.94636299
-12.50161764,136.6833573,30.95210448
-12.50169456,136.6832793,30.95782151
-12.50177148,136.6832013,30.9635141
-12.5018484,136.6831234,30.96918222
-12.50192531,136.6830454,30.9748259
-12.50200222,136.6829674,30.98044513
-12.50207913,136.6828895,30.98603991
-12.50215604,136.6828115,30.99161025
-12.50223294,136.6827336,30.99715613
-12.50230984,136.6826556,31.00267758
-12.50238674,136.6825777,31.00817458
-12.50246363,136.6824997,31.01364714
-12.50254052,136.6824218,31.01909526
-12.50261741,136.6823438,31.02451894
-12.5026943,136.6822659,31.02991819
-12.50277118,136.6821879,31.035293
-12.50284806,136.68211,31.04064337
-12.50292494,136.6820321,31.04596931
-12.50300182,136.6819541,31.05127082
-12.50307869,136.6818762,31.05654789
-12.50315556,136.6817983,31.06180054
-12.50323243,136.6817204,31.06702876
-12.50330929,136.6816425,31.07223255
-12.50338615,136.6815645,31.07741191
-12.50346301,136.6814866,31.08256685
-12.50353987,136.6814087,31.08769737
-12.50361672,136.6813308,31.09280347
-12.50369357,136.6812529,31.09788514
-12.50377042,136.681175,31.10294239
-12.50384727,136.6810971,31.10797523
-12.50392411,136.6810192,31.11298365
-12.50400095,136.6809413,31.11796765
-12.50407779,136.6808634,31.12292723
-12.50415462,136.6807856,31.12786241
-12.50423146,136.6807077,31.13277317
-12.50430829,136.6806298,31.13765952
-12.50438511,136.6805519,31.14252145
-12.50446194,136.680474,31.14735898
-12.50453876,136.6803962,31.1521721
-12.50461558,136.6803183,31.15696082
-12.5046924,136.6802404,31.16172513
-12.50476921,136.6801626,31.16646503
-12.50484602,136.6800847,31.17118053
-12.50492283,136.6800068,31.17587163
-12.50499964,136.679929,31.18053833
-12.50507644,136.6798511,31.18518063
-12.50515325,136.6797733,31.18979853
-12.50523004,136.6796954,31.19439203
-12.50530684,136.6796176,31.19896114
-12.50538363,136.6795397,31.20350585
-12.50546043,136.6794619,31.20802616
-12.50553721,136.679384,31.21252208
-12.505614,136.6793062,31.21699361
-12.50569079,136.6792284,31.22144075
-12.50576757,136.6791505,31.2258635
-12.50584435,136.6790727,31.23026186
-12.50592112,136.6789949,31.23463583
-12.5059979,136.6789171,31.23898541
-12.50607467,136.6788393,31.24331061
-12.50615144,136.6787614,31.24761143
-12.5062282,136.6786836,31.25188786
-12.50630497,136.6786058,31.2561399
-12.50638173,136.678528,31.26036757
-12.50645849,136.6784502,31.26457085
-12.50653524,136.6783724,31.26874976
-12.506612,136.6782946,31.27290429
-12.50668875,136.6782168,31.27703444
-12.5067655,136.678139,31.28114021
-12.50684224,136.6780612,31.28522161
-12.50691899,136.6779834,31.28927863
-12.50699573,136.6779056,31.29331128
-12.50707247,136.6778278,31.29731955
-12.5071492,136.6777501,31.30130346
-12.50722594,136.6776723,31.30526299
-12.50730267,136.6775945,31.30919816
-12.5073794,136.6775167,31.31310896
-12.50745613,136.6774389,31.31699538
-12.50753285,136.6773612,31.32085745
-12.50760957,136.6772834,31.32469514
